user,updated_at,body,url
"eggplants","2022-02-26T15:28:18Z","![_](https://github.githubassets.com/images/mona-loading-default.gif)","https://github.com/eggplants/ghitter/issues/48#issue-1151863601"
"eggplants","2022-02-26T15:28:18Z","```
Wordle 253 6/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛⬛🟩🟨⬛
⬛⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩
```","https://github.com/eggplants/ghitter/issues/48#issuecomment-1052203233"
