user,updated_at,body,url
"eggplants","2022-01-27T13:40:27Z","Gyakubenile 4

Guesses: 6
Current Streak: 1
⬜⬜⬜⬜⬜🟨
⬜⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜⬜
🟨⬜🟨⬜⬜🟨
⬜⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩🟩
 https://pitto.exout.net/QuizInvisible/Gyakubenile/play.php?quizID=4 #Gyakubenile #逆紅クイズ ","https://github.com/eggplants/ghitter/issues/17#issue-1115134935"
"eggplants","2022-01-27T10:34:03Z","俺A
俺B
俺C","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023068205"
"eggplants","2022-01-27T10:35:00Z","任意サイトでOGPとtitleとdescriptionをMDで取得するbl","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023068983"
"eggplants","2022-01-27T10:50:28Z","[泳ぐ真似 リリース雑記[+ステムデータ]｜Kabanagu｜note![thumb](https://assets.st-note.com/production/uploads/images/49898031/rectangle_large_type_2_0c8ad2529af8975c2acd9ec4e1197bb3.png?fit=bounds&quality=85&width=1280)](https://note.com/kabanagu_h/n/n5a10948ede66)","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023081705"
"eggplants","2022-01-27T11:03:56Z","```txt
javascript:(()=>{let ogp=document.querySelector('meta[property=""og:image""]');let ico=document.querySelector(""link[rel=icon]"");let src=ogp!==null?ogp.content:ico!==null?ico.href:null;alert(src===null?`[${document.title}](${window.location})`:`[${document.title}![thumb](${src})](${window.location})`)})();
```

---

```javascript
(() => {
  let ogp = document.querySelector('meta[property=""og:image""]');
  let ico = document.querySelector(""link[rel=icon]"");
  let src = ogp !== null ? ogp.content : ico !== null ? ico.href : null;
  alert(
    src === null
      ? `[${document.title}](${window.location})`
      : `[${document.title}![thumb](${src})](${window.location})`
  );
})();
```","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023082415"
"eggplants","2022-01-27T11:20:53Z","いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
いてくれればいいだけ
","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023106449"
"eggplants","2022-01-27T11:21:12Z","[MALTINE - Kabanagu - いいだけ![thumb](https://i1.sndcdn.com/artworks-gEVYnbgzozIjp8uZ-kaS3Zg-t500x500.jpg)](https://soundcloud.com/maltine-record/kabanagu_iidake)","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023106718"
"eggplants","2022-01-27T11:21:51Z","[maguro - hirihiri & Yaca - power!（つよい）（コラボ）![thumb](https://i1.sndcdn.com/artworks-6syLxVOLRebTWmM7-MNlIQg-t500x500.jpg)](https://soundcloud.com/maguro869/power-tuyoi-collab?in=user-741681095/sets/hhd1k7s6k1ro)","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023107226"
"eggplants","2022-01-27T11:27:39Z","[maguro - 音楽1![thumb](https://i1.sndcdn.com/artworks-tXbeCyIbUUdSb9ro-3hQU6A-t500x500.jpg)](https://soundcloud.com/maguro869/music-1)","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023111867"
"eggplants","2022-01-27T13:40:27Z","[MALTINE - hirihiri - drainage![thumb](https://i1.sndcdn.com/artworks-oCHF1b5UtzRuH8WI-mKipjA-t500x500.jpg)](https://soundcloud.com/maltine-record/hirihiri-drainage)","https://github.com/eggplants/ghitter/issues/17#issuecomment-1023221489"
