user,updated_at,body,url
"eggplants","2022-05-18T18:35:54Z","![_](https://github.githubassets.com/images/mona-loading-default.gif)","https://github.com/eggplants/ghitter/issues/130#issue-1240125960"
"eggplants","2022-05-18T18:35:53Z","イク","https://github.com/eggplants/ghitter/issues/130#issuecomment-1130374800"
