user,updated_at,body,url
"eggplants","2022-05-30T05:43:02Z","![_](https://github.githubassets.com/images/mona-loading-default.gif)","https://github.com/eggplants/ghitter/issues/141#issue-1251916341"
"eggplants","2022-05-30T05:43:02Z","thinkpadでクラムシェルやると、熱が籠もる","https://github.com/eggplants/ghitter/issues/141#issuecomment-1140722682"
